0.70824499 0.8265361
0.5814918 0.9734364
0.4995955 0.9999993
0.5379018 0.9942538
0.4469633 0.9887484
0.607994 0.9533492
0.6820763 0.8673929
0.2656779 0.7803726
0.3291266 0.8832092
0.168365 0.5600729
0.5907821 0.9670345
0.05776203 0.2177023
0.7847845 0.6755913
0.7319283 0.7848371
0.3367228 0.8933622
0.5197369 0.9984418
0.8025958 0.6337432
0.2587537 0.7672008
0.5185145 0.9986289
0.5628051 0.9842221
0.4405811 0.9858776
0.555436 0.9877074
0.7578943 0.733962
0.0907879 0.3301818
0.5666211 0.9822465
0.5300039 0.9963991
0.7288898 0.7904379
0.5135656 0.9992639
0.7081936 0.8266217
0.5899031 0.9676697
0.3013774 0.8421962
0.6596346 0.8980672
0.3683338 0.9306561
0.5050845 0.9998966
0.6127705 0.9491313
0.2627126 0.7747788
0.7876635 0.6689989
0.1454324 0.4971272
0.4645891 0.9949843
0.2749167 0.7973501
0.6959417 0.8464274
0.8111391 0.6127698
0.9076606 0.3352513
0.3650668 0.9271721
0.4214131 0.9752964
0.5111908 0.9994991
0.1016267 0.3651947
0.2616362 0.7727307
0.4671496 0.9956834
0.3889187 0.9506438
0.8254986 0.5762026
0.4632934 0.9946105
0.5462577 0.9914409
0.7282344 0.7916362
0.4860911 0.9992262
0.6494225 0.9106916
0.1669518 0.5563157
0.3058574 0.8492346
0.7622142 0.7249748
0.336389 0.8929258
0.2117092 0.6675537
0.4049822 0.9638864
0.2067791 0.656086
0.486618 0.9992837
0.6627874 0.8940011
0.6423066 0.9189953
0.6558267 0.9028721
0.7990382 0.6423046
0.3008868 0.8414158
0.823686 0.5809096
0.4678306 0.9958605
0.5344643 0.9952488
0.4187803 0.9736135
0.7001612 0.839742
0.4155421 0.9714674
0.6114953 0.9502752
0.2562561 0.7623557
0.8368451 0.5461415
0.3137539 0.8612496
0.1771762 0.5831391
0.1119529 0.3976778
0.3721218 0.9345887
0.1750402 0.5776045
0.2692463 0.7870108
0.7775917 0.6917715
0.7844779 0.6762894
0.2319309 0.7125559
0.3632789 0.9252294
0.5165236 0.9989079
0.5895929 0.9678925
0.413283 0.9699207
0.6507255 0.9091272
0.2463959 0.7427399
0.6886404 0.8576592
0.5389285 0.9939383
0.3759177 0.9384144
0.2432267 0.7362698
0.7346967 0.7796698
0.3071203 0.8511897
0.5895912 0.9678937
0.6184734 0.9438563
0.1888742 0.6128029
0.1208652 0.4250273
0.6626658 0.8941594
0.5941709 0.9645274
0.3117733 0.8582828
0.8185995 0.5939775
0.5594982 0.9858399
0.7002271 0.8396364
0.2247921 0.6970424
0.5058571 0.9998628
0.4439665 0.987441
0.3311386 0.8859433
0.7292863 0.7897112
0.3093875 0.8546675
0.5232234 0.9978427
0.8636329 0.4710843
0.3366288 0.8932394
0.2628748 0.7750866
0.7599224 0.7297613
0.930768 0.2577557
0.4922053 0.999757
0.7543834 0.7411563
0.4369758 0.9841118
0.5186479 0.998609
0.7996542 0.6408294
0.2615173 0.7725039
0.5151622 0.9990804
0.621577 0.9408761
0.7763542 0.6945134
0.4389294 0.9850815
0.4841085 0.9989898
0.2147761 0.6745892
0.7002254 0.8396391
0.6811716 0.8687074
0.1161705 0.4106995
0.4286103 0.9796141
0.8801372 0.4219829
0.6989306 0.8417065
0.7274487 0.7930683
0.5721875 0.9791558
0.3091228 0.8542635
0.4237148 0.9767223
0.4561694 0.9923155
0.6815038 0.8682254
0.1126882 0.3999583
0.3670742 0.9293229
0.8162907 0.5998408
0.4175902 0.9728345
0.6448146 0.9161149
0.920714 0.2919988
0.3085511 0.8533893
0.3842234 0.9463831
0.4218381 0.9755629
0.4131488 0.9698275
0.9129674 0.3178319
0.8273128 0.5714653
0.620611 0.941812
0.7935771 0.6552499
0.3667992 0.9290302
0.4511276 0.9904459
0.2963127 0.834046
0.1619515 0.5428928
0.4242247 0.9770324
0.5075685 0.9997709
0.9493923 0.1921862
0.3997195 0.9597753
0.5198264 0.9984277
0.4547216 0.9917995
0.4528216 0.9910968
